 E(THz)     0.005     0.010     0.015     0.020     0.025     0.030     0.035     0.040     0.045     0.050
 38.9146   0.48633   0.51697   0.58503   0.61065   0.62129   0.62605   0.62864   0.63087   0.63360   0.63753
 39.2362   0.31114   0.41517   0.47735   0.50308   0.51638   0.52335   0.52749   0.53103   0.53524   0.53989
 39.5578   0.25979   0.28509   0.31419   0.32856   0.33811   0.34380   0.34729   0.35052   0.35379   0.35718
 39.8794   0.27572   0.28010   0.28960   0.29653   0.30303   0.30768   0.31082   0.31485   0.31821   0.32202
 40.2010   0.26609   0.37087   0.40271   0.41618   0.42510   0.43145   0.43627   0.44185   0.44705   0.45282
 40.5226   0.22386   0.36398   0.41418   0.43253   0.44244   0.44955   0.45554   0.46224   0.46912   0.47699
 40.8442   0.21794   0.30503   0.34050   0.34822   0.35106   0.35362   0.35656   0.36116   0.36627   0.37282
 41.1658   0.32308   0.42035   0.44485   0.44337   0.44040   0.43825   0.43697   0.43738   0.43873   0.44100
 41.4874   0.39306   0.55103   0.57983   0.57957   0.57688   0.57353   0.57026   0.56810   0.56695   0.56641
 41.8090   0.29598   0.46848   0.50584   0.51051   0.51098   0.51008   0.50849   0.50773   0.50772   0.50868
 42.1307   0.27013   0.36533   0.40710   0.42140   0.42935   0.43437   0.43711   0.43981   0.44248   0.44603
 42.4523   0.34943   0.33228   0.35501   0.37377   0.38858   0.39920   0.40625   0.41203   0.41729   0.42288
 42.7739   0.34381   0.31968   0.33307   0.35565   0.37572   0.39069   0.40266   0.41332   0.42392   0.43487
 43.0955   0.29420   0.37986   0.40569   0.43437   0.46052   0.48072   0.49836   0.51560   0.53282   0.55110
 43.4171   0.24354   0.33300   0.35664   0.37989   0.40196   0.41856   0.43255   0.44630   0.46000   0.47535
 43.7387   0.34934   0.30687   0.30942   0.32438   0.33889   0.34768   0.35366   0.35825   0.36337   0.36978
 44.0603   0.42845   0.40868   0.42925   0.44179   0.45122   0.45617   0.45886   0.46048   0.46266   0.46561
 44.3819   0.31470   0.39497   0.44394   0.45798   0.46436   0.46729   0.46865   0.47030   0.47246   0.47578
 44.7035   0.22806   0.27742   0.31297   0.32964   0.33857   0.34262   0.34489   0.34692   0.34950   0.35316
 45.0251   0.18849   0.21949   0.24710   0.27906   0.30466   0.32044   0.33097   0.33776   0.34399   0.35009
 45.3467   0.16295   0.21043   0.24337   0.28957   0.32791   0.35232   0.36821   0.37868   0.38719   0.39536
 45.6683   0.15304   0.17338   0.19242   0.21707   0.23670   0.24925   0.25754   0.26384   0.26884   0.27446
 45.9899   0.14402   0.14041   0.14624   0.15348   0.15966   0.16449   0.16843   0.17252   0.17619   0.18051
 46.3116   0.15665   0.15552   0.16098   0.16721   0.17327   0.17848   0.18334   0.18838   0.19356   0.19917
 46.6332   0.22170   0.23121   0.24290   0.25166   0.25971   0.26632   0.27228   0.27812   0.28425   0.29079
 46.9548   0.18762   0.19381   0.20119   0.20611   0.21136   0.21615   0.22052   0.22486   0.22947   0.23416
 47.2764   0.13581   0.13174   0.12851   0.12494   0.12428   0.12496   0.12627   0.12842   0.13086   0.13374
 47.5980   0.13963   0.13609   0.13067   0.12488   0.12308   0.12303   0.12375   0.12619   0.12899   0.13286
 47.9196   0.12779   0.13097   0.13182   0.13276   0.13551   0.13856   0.14131   0.14510   0.14913   0.15394
 48.2412   0.14366   0.16511   0.17272   0.17910   0.18495   0.18993   0.19403   0.19828   0.20271   0.20751
 48.5628   0.10074   0.14346   0.15625   0.16315   0.16817   0.17181   0.17524   0.17856   0.18222   0.18629
 48.8844   0.06218   0.11149   0.12713   0.13458   0.14013   0.14369   0.14778   0.15136   0.15510   0.15951
 49.2060   0.06619   0.08826   0.09687   0.10045   0.10328   0.10552   0.10856   0.11121   0.11394   0.11708
 49.5276   0.07777   0.08443   0.08790   0.08709   0.08606   0.08589   0.08632   0.08714   0.08830   0.08960
 49.8492   0.11543   0.13620   0.14631   0.14914   0.15065   0.15154   0.15236   0.15340   0.15475   0.15655
 50.1709   0.17866   0.19079   0.20204   0.21212   0.22035   0.22506   0.22855   0.23100   0.23350   0.23673
 50.4925   0.19574   0.17605   0.17808   0.18840   0.19842   0.20435   0.20843   0.21101   0.21362   0.21650
 50.8141   0.19008   0.14696   0.14086   0.14608   0.15287   0.15752   0.16050   0.16238   0.16413   0.16564
 51.1357   0.16588   0.12608   0.11933   0.12313   0.12861   0.13279   0.13555   0.13725   0.13867   0.13974
 51.4573   0.05395   0.05276   0.05653   0.06084   0.06436   0.06689   0.06852   0.06967   0.07061   0.07143
 51.7789   0.01762   0.04710   0.06588   0.07428   0.07838   0.08082   0.08205   0.08319   0.08416   0.08519
 52.1005   0.03332   0.05489   0.06970   0.07594   0.07885   0.08046   0.08113   0.08185   0.08246   0.08327
 52.4221   0.04490   0.05433   0.05607   0.05696   0.05814   0.05922   0.05999   0.06095   0.06179   0.06286
 52.7437   0.04919   0.07211   0.07408   0.07723   0.08105   0.08440   0.08673   0.08919   0.09124   0.09340
 53.0653   0.02176   0.03890   0.04136   0.04435   0.04736   0.04986   0.05154   0.05323   0.05461   0.05599
 53.3869   0.01380   0.02166   0.02347   0.02361   0.02381   0.02393   0.02397   0.02400   0.02410   0.02420
