# 
#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f             devi_e            min_dis
        2020       2.898438e+00       1.142056e-01       1.663637e+00       2.151604e-01       2.756215e-02       1.288337e-01       3.848935e-01       1.297320e+00
        2021       9.307943e-01       1.112841e-07       4.422709e-01       1.075935e+00       1.864703e-04       5.995261e-01       3.770116e-01       1.006568e+00
        2022       4.022698e+00       3.198332e-08       1.528252e+00       7.587754e+00       2.092971e+00       3.694119e+00       1.171442e+00       8.258180e-01
        2023       6.588302e-01       8.897132e-08       3.488651e-01       8.929329e-01       8.506667e-05       6.779161e-01       5.152320e-01       1.116332e+00
        2024       2.908324e+00       1.196753e-01       1.667217e+00       2.160746e-01       4.596093e-02       1.523631e-01       3.839445e-01       1.301058e+00
        2025       5.935363e-01       9.652966e-09       2.286418e-01       1.227182e+00       4.418853e-01       6.647604e-01       6.491860e-01       1.303285e+00
        2026       2.894535e+00       1.203444e-01       1.664369e+00       2.120785e-01       1.358217e-02       1.104541e-01       3.850662e-01       1.298250e+00
        2027       4.028745e+00       1.889526e-07       1.534880e+00       7.569182e+00       2.100065e+00       3.684720e+00       1.177234e+00       8.246137e-01
        2028       4.022919e+00       1.565763e-08       1.528614e+00       7.587006e+00       2.093395e+00       3.693780e+00       1.171767e+00       8.257123e-01
        2029       5.748713e-01       7.297795e-09       3.082566e-01       1.164543e+00       3.666635e-01       5.997256e-01       6.888023e-01       1.153181e+00
        2030       5.458595e-01       7.869046e-09       2.574909e-01       3.894955e+00       3.241851e-01       1.299155e+00       7.270200e-01       9.582842e-01
        2031       5.422196e+00       1.861396e-01       2.873319e+00       7.560425e+00       7.999301e-01       2.666636e+00       7.728342e-01       5.013434e-01
        2032       5.423789e+00       1.861893e-01       2.874482e+00       7.559630e+00       8.030246e-01       2.667348e+00       7.726334e-01       5.013862e-01
        2033       6.183083e-01       1.322995e-08       2.880263e-01       2.917794e+00       2.776459e-01       1.103369e+00       7.064913e-01       8.410783e-01
        2034       5.423315e+00       1.864932e-01       2.874245e+00       7.562762e+00       8.031549e-01       2.666128e+00       7.727396e-01       5.013260e-01
        2035       1.884262e+00       1.254575e-05       1.015579e+00       3.379911e+00       1.750990e-04       1.313830e+00       7.388392e-02       5.987076e-01
        2036       2.279611e+00       1.550621e-03       1.223085e+00       9.902608e-01       5.859458e-02       4.392229e-01       9.963960e-01       7.355808e-01
        2037       2.280450e+00       1.484506e-03       1.223341e+00       9.911003e-01       6.044419e-02       4.332461e-01       9.964449e-01       7.357622e-01
        2038       2.281878e+00       1.578370e-03       1.223970e+00       9.855416e-01       6.276002e-02       4.286175e-01       9.962929e-01       7.354903e-01
        2039       7.677213e-01       2.624145e-06       4.051703e-01       2.158739e+00       1.116101e-04       6.564858e-01       4.622873e-02       7.286716e-01
        2040       6.537583e+00       1.397965e-03       3.367938e+00       2.414672e+00       1.528360e+00       1.821159e+00       6.615017e-01       7.353746e-01
        2041       6.536703e+00       1.110483e-03       3.367560e+00       2.414054e+00       1.528950e+00       1.821215e+00       6.617053e-01       7.341135e-01
        2042       7.740576e-01       3.998169e-05       2.831508e-01       2.331506e+00       3.345001e-01       1.227571e+00       6.646346e-01       9.332287e-01
        2043       7.912538e-01       4.006596e-05       2.797299e-01       2.358276e+00       3.111195e-01       1.255916e+00       6.548145e-01       8.830349e-01
        2044       6.535657e+00       1.064903e-03       3.369036e+00       2.433671e+00       1.528954e+00       1.821450e+00       6.616184e-01       7.359605e-01
        2045       2.340432e-01       3.966550e-02       1.352258e-01       3.304942e+00       1.765944e-01       8.109689e-01       5.593321e-01       9.522105e-01
        2046       1.834392e+00       1.403710e-01       9.382808e-01       1.515089e+01       8.072907e-01       2.852769e+00       8.903128e-01       6.578082e-01
        2047       1.552551e+00       1.093853e-01       8.016840e-01       1.361151e+01       8.586624e-01       2.753106e+00       8.699530e-01       7.300639e-01
        2048       1.195332e+00       1.408867e-01       6.800360e-01       1.494195e+01       9.139463e-01       2.899237e+00       8.052586e-01       6.490318e-01
        2049       2.531254e-01       4.761451e-02       1.465872e-01       2.439461e+00       1.444205e-01       7.221185e-01       5.645837e-01       9.165260e-01
        2050       1.170475e+01       1.525519e-01       6.150223e+00       5.606774e+00       5.477489e-01       2.414650e+00       3.818887e+00       2.257525e+00
        2051       1.296619e+01       4.022756e-02       7.164448e+00       6.998651e+00       1.948334e-01       2.076942e+00       4.105372e+00       1.967405e+00
        2052       1.168324e+01       1.545009e-01       6.139907e+00       5.609209e+00       5.618624e-01       2.417329e+00       3.818579e+00       2.256438e+00
        2053       1.296444e+01       4.243841e-02       7.162630e+00       6.968084e+00       2.025212e-01       2.072958e+00       4.105779e+00       1.967010e+00
        2054       3.317996e+00       1.872627e-07       1.915646e+00       1.409970e+00       3.031976e-14       9.399803e-01       1.651916e+00       1.797796e+00
        2055       3.521845e+00       7.923618e-08       1.697456e+00       3.023342e+00       4.044219e-08       2.015556e+00       1.117922e+00       1.714833e+00
        2056       1.304258e+00       2.812165e-01       7.932031e-01       2.050869e+00       6.275427e-15       4.557487e-01       1.473572e+00       2.195685e+00
        2057       1.521764e+00       2.493014e-01       8.704874e-01       1.925901e+00       2.334537e-15       4.279779e-01       1.411129e+00       2.291229e+00
        2058       2.668634e+00       5.231510e-08       1.309793e+00       4.939393e+00       6.081104e-08       3.293036e+00       1.059255e+00       1.715983e+00
        2059       1.812855e+00       7.829029e-08       1.046652e+00       1.067256e+00       3.094085e-14       7.115041e-01       1.817724e+00       1.994765e+00
        2060       1.166061e+01       1.550766e-01       6.127297e+00       5.626341e+00       5.689541e-01       2.424228e+00       3.817950e+00       2.255274e+00
        2061       1.296236e+01       3.832449e-02       7.163189e+00       6.995341e+00       1.898947e-01       2.073928e+00       4.105241e+00       1.967226e+00
        2062       1.498684e+01       1.681797e-06       8.652657e+00       6.901650e+00       7.063121e-13       4.601100e+00       2.565039e+00       1.564993e+00
        2063       1.111583e+01       1.803922e-06       6.417730e+00       5.273824e+00       3.769068e-13       3.515883e+00       2.201210e+00       1.609347e+00
        2064       2.229851e+00       6.705819e-08       1.287405e+00       1.219574e+00       8.312996e-15       8.130493e-01       1.352566e+00       2.165386e+00
        2065       2.868844e+00       1.569483e-08       1.486670e+00       1.241151e+00       2.948038e-08       4.494556e-01       9.179792e-01       7.192005e-01
        2066       2.787014e+00       1.508719e-10       1.452135e+00       1.029511e+00       1.087370e-14       5.103871e-01       1.872035e-01       8.223144e-01
        2067       4.440100e+00       7.479021e-10       2.359425e+00       3.589053e+00       1.943904e-14       1.265631e+00       5.827840e-01       6.129088e-01
        2068       2.861922e+00       1.396092e-08       1.484821e+00       1.238540e+00       2.595110e-08       4.499496e-01       9.179840e-01       7.198427e-01
        2069       2.862493e+00       1.383900e-08       1.485076e+00       1.238376e+00       2.633374e-08       4.499158e-01       9.179284e-01       7.200370e-01
        2070       4.300449e+00       6.259219e-02       2.109476e+00       2.054208e+01       4.973207e-01       3.899134e+00       1.557144e+00       4.910426e-01
        2071       4.745466e+00       6.588453e-02       2.344916e+00       2.272484e+01       3.949164e-01       4.329885e+00       1.515998e+00       4.818687e-01
        2072       5.055113e-01       9.243781e-03       2.558799e-01       1.446064e+00       6.943594e-02       7.223833e-01       4.967009e-01       8.795911e-01
        2073       4.824852e-01       9.584177e-03       2.388754e-01       1.488053e+00       6.937299e-02       7.091956e-01       5.105919e-01       8.926524e-01
        2074       4.557523e+00       5.729383e-02       2.268866e+00       2.298513e+01       6.875526e-01       4.625887e+00       1.501230e+00       4.706338e-01
        2075       1.251576e-01       4.978299e-09       5.864404e-02       9.171314e-01       5.659268e-02       3.058872e-01       1.878488e-02       6.983328e-01
        2076       5.859001e-01       1.770395e-08       3.307242e-01       3.231315e-01       3.183686e-01       3.196498e-01       3.441372e-02       1.127650e+00
        2077       1.980079e+00       6.652788e-05       1.029257e+00       3.478962e-02       2.329053e-03       1.652653e-02       1.038642e+00       7.549063e-01
        2078       2.225604e+00       3.568940e-02       1.043603e+00       2.831992e-02       1.044573e-02       2.035531e-02       1.038035e+00       7.569948e-01
        2079       1.991428e+00       6.107468e-05       1.034096e+00       4.930581e-02       2.083408e-02       3.535722e-02       1.037836e+00       7.534040e-01
        2080       2.222171e+00       3.559675e-02       1.042530e+00       1.080484e-02       1.990866e-03       6.047016e-03       1.038231e+00       7.581334e-01
        2081       1.984351e+00       7.605225e-05       1.030614e+00       1.503878e-01       2.940174e-02       9.543815e-02       1.038134e+00       7.533193e-01
        2082       2.312513e+00       3.204340e-02       1.085648e+00       3.185294e-01       6.747677e-02       1.430166e-01       1.030358e+00       7.512608e-01
        2083       7.150894e-01       1.905427e-08       4.087039e-01       3.796226e-01       2.898048e-01       3.123738e-01       5.289218e-02       1.145361e+00
        2084       2.622791e-01       6.437566e-09       1.372439e-01       8.183937e-01       7.790331e-02       3.081697e-01       2.493294e-02       7.857361e-01
        2085       4.234668e-01       1.915277e-08       2.444887e-01       3.036858e+00       3.370718e-09       9.534081e-01       2.145843e-01       9.619834e-01
        2086       3.520937e-01       3.369050e-02       2.022506e-01       8.504032e+00       5.252284e-01       1.672732e+00       1.836989e-01       3.709876e-01
        2087       2.228387e-01       3.988442e-02       1.320819e-01       4.605594e+00       3.756230e-01       1.400727e+00       2.003758e-01       4.031199e-01
        2088       4.018949e-01       8.303375e-09       2.320341e-01       2.041242e+00       2.118687e-09       6.731705e-01       2.431293e-01       1.033119e+00
        2089       4.021095e-01       4.836142e-02       2.266942e-01       5.216272e+00       4.240340e-01       1.323279e+00       2.019205e-01       3.434612e-01
        2090       2.649806e+00       2.416192e-02       1.523073e+00       2.310168e+00       1.172735e-01       1.378694e+00       4.270780e-01       7.147532e-01
        2091       4.710033e-01       1.816159e-08       2.412709e-01       2.306426e+00       5.310438e-08       9.831263e-01       1.361881e-01       8.347603e-01
        2092       1.916342e+00       8.578465e-03       1.064677e+00       2.443219e+00       5.132113e-01       1.681453e+00       5.203381e-01       7.067821e-01
        2093       5.246829e-01       2.579283e-08       2.653331e-01       2.097835e+00       5.544971e-08       1.290632e+00       1.261227e-01       7.900346e-01
        2094       2.647689e+00       2.495057e-02       1.522280e+00       2.306850e+00       1.179346e-01       1.378372e+00       4.270619e-01       7.145692e-01
        2095       2.650031e+00       2.446929e-02       1.523309e+00       2.308821e+00       1.180341e-01       1.378477e+00       4.270617e-01       7.143994e-01
        2096       6.640607e-01       7.832308e-09       3.242855e-01       3.655698e+00       2.304065e-01       1.374372e+00       2.314217e-01       5.756856e-01
        2097       1.922382e+00       5.104935e-03       1.066949e+00       2.441072e+00       5.169393e-01       1.684273e+00       5.205273e-01       7.070802e-01
        2098       1.921356e+00       7.050198e-03       1.066913e+00       2.452838e+00       5.115752e-01       1.682326e+00       5.201812e-01       7.069093e-01
        2099       6.614418e-01       1.153086e-08       3.209361e-01       3.584014e+00       2.749976e-01       1.474356e+00       1.086987e-01       5.309396e-01
        2100       1.776673e+00       5.813253e-08       8.984821e-01       1.684411e+00       2.588299e-08       1.058604e+00       3.286882e-01       1.224267e+00
        2101       3.752456e-01       8.065738e-08       1.986246e-01       9.779235e-01       2.188312e-15       4.783022e-01       4.739803e-01       1.664400e+00
        2102       3.680928e-01       6.055100e-08       1.833233e-01       9.979797e-01       1.420390e-14       4.515901e-01       3.742706e-01       1.345643e+00
        2103       1.834309e+00       2.831527e-08       9.667185e-01       1.929885e+00       1.370551e-08       1.171349e+00       3.092471e-01       1.215338e+00
        2104       1.615619e+00       4.393790e-08       8.271184e-01       1.813619e+00       2.616926e-08       1.095886e+00       3.309342e-01       1.245153e+00
        2105       1.267311e+00       5.421641e-03       7.130419e-01       3.946886e+00       4.019894e-01       1.305297e+00       5.218696e-01       6.292430e-01
        2106       4.956820e-01       1.240655e-08       2.135511e-01       2.625800e+00       1.505585e-01       7.335346e-01       1.357597e-01       8.129577e-01
        2107       4.987519e-01       1.367810e-08       2.077997e-01       2.752681e+00       1.476294e-01       8.234954e-01       1.342178e-01       8.074310e-01
        2108       1.268596e+00       5.645115e-03       7.137871e-01       3.933248e+00       4.029500e-01       1.305734e+00       5.218842e-01       6.296327e-01
        2109       1.269378e+00       5.321651e-03       7.141314e-01       3.938446e+00       4.019302e-01       1.305589e+00       5.219568e-01       6.290306e-01
        2110       3.818254e+00       8.957700e-03       2.092656e+00       1.993120e+01       4.947467e-01       3.288599e+00       1.355982e+00       7.472661e-01
        2111       3.055262e-01       2.163979e-08       1.537038e-01       1.237614e+00       3.582283e-14       5.987067e-01       2.375916e-01       7.907266e-01
        2112       3.798039e+00       1.213559e-02       2.071978e+00       1.973850e+01       4.819395e-01       3.316283e+00       1.338164e+00       7.430250e-01
        2113       3.826955e+00       7.935741e-03       2.086933e+00       1.967064e+01       4.351081e-01       3.281578e+00       1.343251e+00       7.492956e-01
        2114       2.707703e-01       1.698122e-08       1.478069e-01       1.606721e+00       1.372759e-13       6.496751e-01       2.254771e-01       7.730261e-01
        2115       1.084384e+00       1.814255e-03       6.124723e-01       6.291690e+00       4.385198e-01       1.365010e+00       7.626803e-01       7.188425e-01
        2116       1.081245e+00       3.262385e-03       6.095990e-01       6.274345e+00       4.408812e-01       1.347161e+00       7.642664e-01       7.165358e-01
        2117       1.757984e-01       9.610912e-09       7.275248e-02       4.389158e+00       2.083946e-02       1.176192e+00       4.159077e-01       7.921566e-01
        2118       2.414661e-01       1.014090e-08       9.065954e-02       3.860671e+00       4.019319e-02       1.089786e+00       4.213110e-01       7.943708e-01
        2119       1.092055e+00       2.392112e-03       6.173661e-01       6.281270e+00       4.404553e-01       1.366448e+00       7.614308e-01       7.222668e-01
        2120       1.516997e+00       5.695749e-08       8.500640e-01       1.519905e+00       1.729904e-10       8.488483e-01       2.811834e-01       1.115977e+00
        2121       1.522597e+00       5.669777e-08       8.535653e-01       1.513085e+00       1.588450e-10       8.488175e-01       2.813373e-01       1.113959e+00
        2122       9.011241e-01       2.263820e-08       3.530835e-01       7.143581e-01       1.141060e-14       5.116251e-01       5.675266e-01       1.024351e+00
        2123       4.965388e-01       1.984327e-08       2.458927e-01       6.564852e-01       5.443278e-15       4.975099e-01       6.378663e-01       1.075483e+00
        2124       1.736551e+00       4.801031e-08       9.820311e-01       1.471025e+00       2.369902e-10       8.208038e-01       2.492736e-01       1.220570e+00
        2125       5.889560e+00       4.970538e-02       3.108474e+00       6.945583e+00       6.820966e-01       2.278474e+00       4.157905e+00       8.997594e-01
        2126       5.889987e+00       4.988667e-02       3.108866e+00       6.945058e+00       6.786612e-01       2.277183e+00       4.157504e+00       8.992203e-01
        2127       1.662586e+00       1.061250e-01       6.081708e-01       1.898650e+00       6.754015e-15       5.487119e-01       7.059149e-01       1.196599e+00
        2128       1.525494e+00       6.826508e-02       5.939633e-01       1.796261e+00       2.382897e-15       5.020199e-01       8.161017e-01       1.373659e+00
        2129       5.892274e+00       4.954989e-02       3.110725e+00       6.937406e+00       6.757157e-01       2.273589e+00       4.156936e+00       9.017683e-01
        2130       2.231919e+00       2.902254e-02       1.121967e+00       1.893963e+01       5.410303e-01       3.993204e+00       1.145586e+00       4.865656e-01
        2131       2.232331e+00       2.914875e-02       1.122297e+00       1.895022e+01       5.397011e-01       3.993262e+00       1.145589e+00       4.865896e-01
        2132       5.937908e-01       4.303319e-08       2.467685e-01       6.052012e+00       7.368973e-02       1.167951e+00       2.744423e-01       8.473132e-01
        2133       2.235462e+00       2.908760e-02       1.123314e+00       1.894478e+01       5.379139e-01       3.997767e+00       1.146046e+00       4.871164e-01
        2134       5.532030e-01       3.967074e-08       2.335643e-01       5.029940e+00       6.783871e-02       1.090464e+00       2.672589e-01       7.958014e-01
        2135       2.127530e+00       6.798613e-01       1.333621e+00       1.282647e-08       4.921774e-09       1.013207e-08       3.957398e+00       2.825713e+00
        2136       2.067125e+00       6.993765e-01       1.320209e+00       1.940364e-08       8.316229e-09       1.532910e-08       3.959151e+00       2.829403e+00
        2137       1.035107e+01       1.331090e-02       5.936165e+00       6.227163e-01       2.930385e-01       5.128237e-01       2.920378e+00       2.352762e+00
        2138       8.126982e+00       4.647561e-08       4.691483e+00       3.340399e-03       3.332139e-03       3.337645e-03       4.369844e-01       2.485377e+00
        2139       1.030831e+01       6.884991e-03       5.912105e+00       6.508312e-01       3.007210e-01       5.341278e-01       2.911392e+00       2.354710e+00
        2140       8.126982e+00       4.647561e-08       4.691483e+00       3.340399e-03       3.332139e-03       3.337645e-03       4.369844e-01       2.485377e+00
        2141       9.666358e+00       3.644412e-08       5.486144e+00       4.184825e-05       1.117481e-07       2.793312e-05       3.503882e+00       2.480666e+00
        2142       9.565852e+00       8.615613e-03       5.367201e+00       1.388927e-11       6.344972e-12       9.497948e-12       3.596567e+00       2.408515e+00
        2143       1.018597e+01       4.474247e-02       5.832773e+00       5.621398e-01       5.082693e-01       5.292327e-01       2.775040e+00       2.215393e+00
        2144       1.045743e+01       2.395909e-02       5.988799e+00       2.135364e-12       1.270904e-12       1.629895e-12       2.953518e+00       2.386017e+00
        2145       1.063097e+01       2.850444e-02       6.015947e+00       6.214143e-01       5.509391e-01       5.796897e-01       2.847621e+00       2.246166e+00
        2146       1.064740e+01       2.568981e-08       6.107551e+00       4.466327e-04       2.314083e-15       2.977551e-04       3.454169e+00       2.460811e+00
        2147       8.103890e+00       4.324720e-08       4.678718e+00       1.768530e-04       8.891475e-05       1.475371e-04       4.381225e-01       2.485722e+00
        2148       9.625608e+00       1.195191e-07       4.933846e+00       8.838144e-01       1.291625e-04       5.892527e-01       3.041396e-01       1.847726e+00
        2149       8.104269e+00       6.376050e-05       4.678951e+00       5.396601e-04       2.984484e-04       3.836970e-04       4.381021e-01       2.485397e+00
        2150       8.151940e+00       6.616221e-04       4.702741e+00       2.846384e-02       1.291614e-02       1.989393e-02       4.357995e-01       2.472189e+00
        2151       9.602287e+00       2.185178e-08       5.475374e+00       5.569487e-04       2.985566e-15       3.712991e-04       2.742309e+00       2.412011e+00
        2152       1.203594e+01       5.879069e-08       6.327616e+00       3.164484e-01       3.164483e-01       3.164483e-01       2.729566e+00       2.554033e+00
        2153       8.102870e+00       1.094285e-04       4.678129e+00       3.981044e-04       3.463944e-04       3.637515e-04       4.381739e-01       2.485495e+00
        2154       8.088275e+00       5.841673e-03       4.656136e+00       7.987658e-02       2.661744e-02       5.912519e-02       4.381409e-01       2.443345e+00
        2155       8.123778e+00       1.399123e-03       4.689324e+00       4.855431e-03       1.341724e-03       3.634397e-03       4.371752e-01       2.481630e+00
        2156       1.674061e+01       1.153052e-07       9.590215e+00       1.308851e+00       2.727080e-04       8.726581e-01       1.299148e+00       2.060859e+00
        2157       1.088172e+01       2.559681e-08       6.237384e+00       7.897261e-04       4.151778e-15       5.264841e-04       3.412188e+00       2.452938e+00
        2158       8.105183e+00       1.003731e-03       4.679331e+00       2.303955e-03       7.997034e-15       1.535970e-03       4.380658e-01       2.484852e+00
        2159       9.004054e+00       1.444365e-02       4.603777e+00       5.971761e+00       5.334500e-07       3.981174e+00       1.322407e+00       2.366773e+00
        2160       8.350137e+00       1.430415e-07       4.757841e+00       1.367735e+00       4.659429e-01       9.896667e-01       4.503744e-01       1.940715e+00
        2161       1.286164e+01       1.663279e-02       7.216300e+00       9.622823e-01       7.112221e-01       8.785956e-01       1.209101e+00       1.840036e+00
        2162       1.104546e+01       2.784139e-08       6.277829e+00       7.360240e-04       1.785655e-15       4.906826e-04       3.422606e+00       2.505596e+00
        2163       9.742027e+00       7.160798e-03       5.270646e+00       3.397638e-01       3.354870e-01       3.383382e-01       2.375439e+00       1.928880e+00
        2164       2.174088e+00       6.672652e-01       1.344502e+00       1.349105e-08       5.625559e-09       1.083396e-08       3.955646e+00       2.821650e+00
        2165       1.045339e+01       4.869883e-05       6.025271e+00       4.989511e-02       2.562739e-02       4.180586e-02       2.886459e+00       3.205032e+00
        2166       8.938163e+00       2.020620e-08       5.115031e+00       4.627728e-01       1.734771e-15       3.085152e-01       2.586167e+00       2.084329e+00
        2167       1.007963e+01       2.899525e-01       5.535510e+00       5.155086e-01       9.269727e-15       3.436724e-01       1.863643e-01       2.103679e+00
        2168       8.132225e+00       1.832573e-08       4.670270e+00       7.728399e-04       5.288333e-04       6.791034e-04       4.065423e-01       2.344292e+00
        2169       1.691370e+01       1.935277e-01       9.612774e+00       8.624224e-01       5.448734e-01       6.877027e-01       1.543001e+00       2.094151e+00
        2170       8.134296e+00       3.376541e-08       4.671153e+00       2.839634e-03       2.183936e-03       2.410646e-03       4.064730e-01       2.344426e+00
        2171       1.132168e+01       9.182781e-07       6.336766e+00       3.305056e-13       2.156171e-13       2.660931e-13       3.053791e+00       2.564975e+00
        2172       1.443211e+01       1.240619e-02       8.012894e+00       5.287709e-01       5.164171e-01       5.205350e-01       9.376449e-01       1.829455e+00
        2173       1.072438e+01       1.663817e-05       6.172482e+00       1.856142e-01       1.855368e-01       1.855626e-01       3.495889e+00       2.319643e+00
        2174       9.977635e+00       2.970140e-08       5.338829e+00       3.395141e-01       6.173726e-02       2.405335e-01       1.503192e+00       1.874810e+00
        2175       1.039973e+01       2.836371e-05       5.983702e+00       7.877851e-02       3.720396e-02       6.492031e-02       2.859146e+00       3.201695e+00
        2176       6.160092e+00       1.326734e-01       3.224870e+00       3.981688e+00       2.762441e-14       2.654459e+00       6.038323e-01       1.733352e+00
        2177       1.054614e+01       2.672509e-08       6.060262e+00       3.928350e-01       2.730423e-15       2.618900e-01       2.974374e+00       2.103799e+00
        2178       1.040563e+01       5.231534e-06       5.956611e+00       6.571060e-02       4.947598e-02       6.029904e-02       2.835799e+00       3.159914e+00
        2179       8.127961e+00       1.097490e-07       4.666811e+00       7.729807e-03       2.138934e-03       5.699999e-03       4.069523e-01       2.344555e+00
        2180       1.666793e+01       2.478379e-01       9.503739e+00       1.024373e+00       6.130179e-01       7.678652e-01       1.608540e+00       2.107410e+00
        2181       1.070144e+01       2.745727e-07       6.023496e+00       5.430624e-13       3.628849e-13       4.267889e-13       2.898455e+00       2.546585e+00
        2182       1.070154e+01       1.594664e-07       6.023553e+00       4.178434e-13       2.828447e-13       3.299899e-13       2.898483e+00       2.546589e+00
        2183       8.216771e+00       1.538180e-02       4.736173e+00       5.576082e-02       2.185001e-02       4.216443e-02       4.313516e-01       2.430881e+00
        2184       8.115432e+00       6.109724e-08       4.540044e+00       3.620693e-01       1.180527e-04       2.414111e-01       3.503814e-01       2.324558e+00
        2185       8.149581e+00       1.268159e-02       4.700203e+00       1.883185e-02       1.297115e-02       1.606551e-02       4.357495e-01       2.461976e+00
        2186       8.109393e+00       6.081092e-08       4.533316e+00       3.625602e-01       1.945653e-02       2.471473e-01       3.530837e-01       2.310395e+00
        2187       1.145575e+01       3.204849e-02       6.303825e+00       1.014820e+01       4.532027e-08       6.765466e+00       1.057630e+00       2.897463e+00
        2188       8.102778e+00       1.421912e-04       4.678122e+00       3.363401e-04       1.448046e-04       2.430184e-04       4.381746e-01       2.485545e+00
        2189       8.088666e+00       7.314271e-03       4.668610e+00       2.031690e-02       2.829279e-14       1.354460e-02       4.386750e-01       2.480694e+00
        2190       9.039771e+00       7.587487e-08       5.202171e+00       5.529229e-01       1.362433e-04       3.686607e-01       2.448559e+00       2.049316e+00
        2191       1.042631e+01       3.195757e-02       5.771518e+00       9.543226e+00       3.473207e-08       6.362151e+00       9.760415e-01       2.878581e+00
        2192       1.040447e+01       2.352573e-07       5.200896e+00       3.671684e+00       2.497796e+00       3.214574e+00       2.272858e+00       1.841570e+00
        2193       1.615176e+01       5.851494e-02       9.099746e+00       2.278793e+00       1.005495e+00       1.854361e+00       8.257891e-01       1.729155e+00
        2194       1.019920e+01       2.431800e-08       5.796053e+00       2.603319e-15       1.720494e-15       2.144045e-15       3.431320e+00       2.643907e+00
        2195       8.088665e+00       3.508733e-08       4.495372e+00       3.328656e-01       5.572260e-02       2.383464e-01       3.678362e-01       2.272814e+00
        2196       6.072656e+00       5.557060e-07       3.389970e+00       1.212567e+01       6.001049e-04       8.083982e+00       7.821799e-01       1.166863e+00
        2197       8.100761e+00       1.303247e-03       4.674851e+00       7.968358e-03       4.588510e-14       5.312239e-03       4.384082e-01       2.483219e+00
        2198       8.380101e+00       4.065928e-08       4.833265e+00       1.026334e-01       1.026178e-01       1.026230e-01       4.217931e-01       2.413805e+00
        2199       8.183209e+00       2.154245e-02       4.723266e+00       1.196807e-01       5.723055e-02       8.470421e-02       4.311581e-01       2.394145e+00
        2200       1.022162e+01       2.506104e-08       5.801217e+00       1.990575e-15       1.114952e-15       1.630476e-15       3.428641e+00       2.641317e+00
        2201       9.763509e+00       5.546795e-08       5.120930e+00       3.878591e-01       3.878590e-01       3.878590e-01       2.199286e+00       2.454521e+00
        2202       9.931032e+00       4.777336e-05       5.723355e+00       2.806179e-01       2.805141e-01       2.805833e-01       2.634047e+00       2.187241e+00
        2203       1.005853e+01       7.043593e-09       5.454843e+00       5.090956e-01       3.220231e-02       3.478060e-01       2.491620e+00       1.895040e+00
        2204       1.120954e+01       4.971826e-03       6.446899e+00       5.536727e-01       2.562051e-01       4.545168e-01       3.264442e+00       2.385691e+00
        2205       8.108791e+00       4.505310e-08       4.681546e+00       1.107650e-03       1.093285e-03       1.102861e-03       4.378745e-01       2.485372e+00
        2206       9.794849e+00       2.539500e-08       5.565133e+00       4.682807e-05       1.726705e-07       3.127600e-05       3.486838e+00       2.476565e+00
        2207       1.710246e+01       1.838135e-01       9.710402e+00       7.131956e-01       3.802648e-01       5.975232e-01       1.500181e+00       2.080928e+00
        2208       9.104390e+00       2.814250e-02       5.118302e+00       3.743558e-12       2.112487e-12       2.803909e-12       2.395986e+00       2.283382e+00
        2209       1.036700e+01       5.983297e-03       5.922661e+00       4.010192e-01       3.032365e-01       3.662447e-01       2.790698e+00       2.322766e+00
        2210       6.438217e+00       6.472130e-02       3.656388e+00       1.581388e+01       8.142695e-01       4.175395e+00       2.436739e+00       4.911111e-01
        2211       3.237975e+00       2.549069e-02       1.773328e+00       1.316717e+01       5.532047e-01       3.394021e+00       8.293127e-01       6.443570e-01
        2212       3.307434e-01       3.025944e-08       1.693512e-01       1.824083e+00       6.991417e-05       8.268218e-01       1.937962e-01       9.269632e-01
        2213       2.529764e-01       2.691686e-08       1.416714e-01       1.238489e+00       9.436721e-05       7.826338e-01       1.970966e-01       9.945028e-01
        2214       6.514518e+00       7.676372e-02       3.700426e+00       1.540859e+01       7.241291e-01       4.009964e+00       2.448238e+00       4.967604e-01
        2215       2.746795e+00       4.449219e-02       1.534067e+00       1.088700e+01       4.691831e-01       2.967647e+00       7.059724e-01       6.742226e-01
        2216       5.040396e-01       1.853282e-08       2.735036e-01       2.646824e+00       9.442386e-15       8.373600e-01       3.892130e-01       1.153801e+00
        2217       5.051394e-01       1.957206e-08       2.828887e-01       2.825056e+00       3.638967e-15       8.858697e-01       3.564162e-01       1.331474e+00
        2218       6.323336e+00       7.441803e-02       3.638411e+00       1.564881e+01       7.735336e-01       4.075780e+00       2.430927e+00       4.898074e-01
        2219       2.837386e+00       6.214581e-02       1.535865e+00       1.266332e+01       5.545633e-01       3.065323e+00       6.862897e-01       6.472014e-01
        2220       1.116495e-01       7.900293e-08       6.446085e-02       2.815141e+00       2.467333e-14       2.301161e+00       1.033824e+00       8.679915e-01
        2221       1.466001e+01       2.814261e-01       8.235559e+00       9.573373e+00       1.338313e+00       3.922191e+00       3.649440e+00       4.034477e-01
        2222       1.465712e+01       2.808434e-01       8.233089e+00       9.584439e+00       1.334969e+00       3.922429e+00       3.648899e+00       4.034325e-01
        2223       1.440476e-01       1.571450e-08       8.316594e-02       3.052526e+00       2.219105e-15       1.874471e+00       1.028535e+00       8.961164e-01
