# 
#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f             devi_e            min_dis
        1399       1.660352e+01       8.489692e-03       9.387351e+00       2.210765e-04       2.210765e-04       2.210765e-04       1.323455e+01       1.894843e+00
        1400       2.022840e+01       3.635068e-02       1.101119e+01       1.988872e-04       1.988872e-04       1.988872e-04       1.412370e+01       2.265426e+00
        1401       1.905510e+01       1.042112e-06       1.049539e+01       1.425017e-02       1.425017e-02       1.425017e-02       1.462374e+01       2.035175e+00
        1402       1.961992e+01       2.401043e-01       1.110535e+01       2.471962e-03       2.471962e-03       2.471962e-03       1.417661e+01       2.248938e+00
        1403       1.372283e+01       1.514620e-01       7.658862e+00       3.020652e-01       3.020652e-01       3.020652e-01       1.467222e+01       1.693383e+00
        1404       1.644931e+01       1.349150e-06       9.167239e+00       9.604221e-01       9.604221e-01       9.604221e-01       1.517567e+01       2.230024e+00
        1405       1.808527e+01       3.118107e-03       9.412228e+00       5.692237e-04       5.692237e-04       5.692237e-04       1.295962e+01       1.654657e+00
        1406       1.982400e+01       5.584219e-07       1.144539e+01       4.045547e-15       3.881508e-15       3.963527e-15       1.452674e+01       2.209446e+00
        1407       1.744882e+01       3.658867e-01       9.856069e+00       8.519312e-02       8.519312e-02       8.519312e-02       1.335594e+01       2.001691e+00
        1408       1.990367e+01       6.879944e-07       1.121683e+01       9.448837e-01       9.448837e-01       9.448837e-01       1.439881e+01       2.269475e+00
        1409       1.972651e+01       3.404319e-01       1.119751e+01       4.576402e-04       4.576402e-04       4.576402e-04       1.425565e+01       2.305014e+00
        1410       1.187721e+01       6.355859e-07       6.857310e+00       3.834426e-15       3.826311e-15       3.830368e-15       1.566198e+01       2.149393e+00
        1411       1.993263e+01       2.517405e-07       1.121318e+01       9.343698e-01       9.343698e-01       9.343698e-01       1.437816e+01       2.266697e+00
        1412       1.632871e+01       9.010521e-07       8.219303e+00       7.860793e-01       7.860793e-01       7.860793e-01       1.420442e+01       2.369130e+00
        1413       1.978226e+01       2.864559e-01       1.121133e+01       9.398606e-01       9.398606e-01       9.398606e-01       1.437671e+01       2.267852e+00
        1414       2.157264e+01       4.926989e-03       1.113299e+01       9.477601e-03       9.477601e-03       9.477601e-03       1.421978e+01       2.243481e+00
        1415       8.722872e+00       3.289683e-08       3.722216e+00       6.959782e+00       2.162813e+00       4.561297e+00       9.589443e+00       1.696329e+00
        1416       2.057772e+01       2.185069e-01       1.109159e+01       4.937360e-01       1.552419e-03       3.289662e-01       1.416959e+01       2.250156e+00
        1417       2.028396e+01       6.189834e-02       1.120919e+01       9.471933e-01       9.312004e-01       9.378277e-01       1.438015e+01       2.266329e+00
        1418       2.026442e+01       6.128046e-02       1.121223e+01       9.395323e-01       9.379803e-01       9.385738e-01       1.437862e+01       2.267153e+00
        1419       2.036450e+01       2.056796e-03       1.121141e+01       9.431873e-01       9.385132e-01       9.401531e-01       1.437834e+01       2.252647e+00
        1420       5.077689e+00       2.216572e-06       2.461918e+00       1.260510e-01       1.621450e-04       4.229479e-02       1.007009e+01       1.783721e+00
        1421       5.482298e+00       8.187403e-03       2.842517e+00       1.439657e-01       7.166728e-02       9.638252e-02       1.056597e+01       1.921155e+00
        1422       9.591024e+00       1.239221e-01       5.390806e+00       1.163828e+00       1.159585e+00       1.161921e+00       1.067400e+01       1.779789e+00
        1423       2.009253e+01       2.589570e-01       1.115114e+01       1.059427e+00       3.422777e-01       7.618343e-01       1.428960e+01       2.252699e+00
        1424       2.023992e+01       4.615508e-02       1.122227e+01       9.450616e-01       9.129234e-01       9.270483e-01       1.437033e+01       2.260923e+00
        1425       1.006920e+01       2.083872e-02       5.421885e+00       1.578984e-01       7.960631e-02       1.079339e-01       1.126075e+01       1.860677e+00
        1426       2.036511e+01       2.193166e-04       1.120835e+01       9.527668e-01       9.431541e-01       9.464305e-01       1.438035e+01       2.252881e+00
        1427       8.892235e+00       3.373176e-06       4.253958e+00       3.160538e-01       6.915579e-04       1.065779e-01       1.055469e+01       1.743537e+00
        1428       5.534035e+00       5.289180e-02       3.154480e+00       1.329714e+00       1.329599e+00       1.329658e+00       9.890120e+00       1.803893e+00
        1429       2.009150e+01       2.536636e-01       1.115012e+01       1.065720e+00       3.447873e-01       7.629691e-01       1.428824e+01       2.253591e+00
        1430       6.387115e+00       1.109362e-07       2.857996e+00       2.973373e+00       2.940917e+00       2.957145e+00       9.269341e+00       1.882141e+00
        1431       2.028201e+01       7.423484e-02       1.121207e+01       9.386595e-01       9.383493e-01       9.385010e-01       1.437810e+01       2.267465e+00
        1432       2.006823e+01       9.377158e-05       1.121196e+01       9.403005e-01       9.378765e-01       9.392254e-01       1.437604e+01       2.267532e+00
        1433       9.667200e+00       1.234959e-02       5.056733e+00       1.991189e+00       3.313800e-02       1.338509e+00       1.100966e+01       1.645425e+00
        1434       2.027361e+01       7.896888e-02       1.121205e+01       9.620052e-01       9.204421e-01       9.382869e-01       1.437032e+01       2.264450e+00
        1435       7.937500e+00       1.732102e-04       4.340725e+00       4.090046e+00       9.295189e-01       1.928520e+00       7.959641e+00       1.445246e+00
        1436       2.008284e+01       8.418877e-03       1.120919e+01       9.482282e-01       9.429800e-01       9.452941e-01       1.437640e+01       2.265418e+00
        1437       2.057734e+01       2.205522e-01       1.109139e+01       4.935784e-01       2.636099e-03       3.282743e-01       1.416937e+01       2.250400e+00
        1438       5.479366e+00       2.684363e-03       2.822114e+00       8.780042e-01       6.068374e-03       5.873589e-01       1.034330e+01       1.758146e+00
        1439       2.036573e+01       2.438582e-04       1.121213e+01       9.395500e-01       9.379638e-01       9.386577e-01       1.437774e+01       2.252950e+00
        1440       2.008579e+01       2.601735e-01       1.114971e+01       1.074651e+00       3.510484e-01       7.652465e-01       1.428829e+01       2.256236e+00
        1441       2.027804e+01       8.146680e-02       1.121363e+01       9.392100e-01       9.282344e-01       9.338791e-01       1.438813e+01       2.264688e+00
        1442       7.719662e+00       4.698616e-08       4.308196e+00       7.747151e+00       9.464281e-01       3.591508e+00       7.439658e+00       1.434060e+00
        1443       2.007448e+01       8.461857e-04       1.121264e+01       9.414347e-01       9.352188e-01       9.380400e-01       1.437708e+01       2.264386e+00
        1444       2.052624e+01       1.435663e-01       1.109505e+01       4.899652e-01       1.940046e-02       3.278563e-01       1.417165e+01       2.248435e+00
        1445       1.853625e+01       1.936891e-01       1.060355e+01       0.000000e+00       0.000000e+00       0.000000e+00       1.370059e+01       1.000000e+04
        1446       1.706712e+01       7.559350e-01       9.677228e+00       0.000000e+00       0.000000e+00       0.000000e+00       1.328102e+01       1.000000e+04
        1447       1.956348e+01       8.970721e-01       1.112146e+01       4.128233e-17       4.128233e-17       4.128233e-17       1.418993e+01       1.000000e+04
        1448       1.955352e+01       9.033511e-01       1.109323e+01       5.954482e-17       5.954482e-17       5.954482e-17       1.416973e+01       1.000000e+04
        1449       2.023073e+01       8.007893e-03       1.108826e+01       0.000000e+00       0.000000e+00       0.000000e+00       1.416627e+01       1.000000e+04
        1450       2.029759e+01       5.531375e-01       1.122563e+01       8.044162e-17       8.044162e-17       8.044162e-17       1.432072e+01       1.000000e+04
        1451       1.588520e+01       3.802013e-02       8.902702e+00       0.000000e+00       0.000000e+00       0.000000e+00       1.330324e+01       1.000000e+04
        1452       1.476266e+01       1.598237e-01       8.323064e+00       0.000000e+00       0.000000e+00       0.000000e+00       1.302842e+01       1.000000e+04
        1453       2.130128e+01       7.348008e-02       1.119904e+01       3.813310e-17       3.813310e-17       3.813310e-17       1.413764e+01       1.000000e+04
        1454       1.418659e+01       1.895191e-04       5.103021e+00       1.400429e-16       1.400429e-16       1.400429e-16       8.343380e+00       1.000000e+04
        1455       2.004751e+01       2.661964e-02       1.107479e+01       5.888758e-34       5.888758e-34       5.888758e-34       1.414065e+01       1.000000e+04
        1456       6.580280e+00       8.121172e-04       2.717073e+00       1.606598e-16       1.606598e-16       1.606598e-16       7.397029e+00       1.000000e+04
        1457       1.931977e+01       7.707491e-02       1.055908e+01       0.000000e+00       0.000000e+00       0.000000e+00       1.481366e+01       1.000000e+04
        1458       2.148272e+01       2.430619e-02       1.108222e+01       3.763398e-17       3.763398e-17       3.763398e-17       1.414410e+01       1.000000e+04
        1459       2.153081e+01       1.477515e-04       1.109390e+01       6.099699e-17       6.099699e-17       6.099699e-17       1.416999e+01       1.000000e+04
        1460       1.864242e-01       1.712454e-08       1.076321e-01       4.625253e-01       1.728520e-15       2.241655e-01       6.427024e-01       1.448350e+00
        1461       2.123530e-01       1.823374e-08       1.226021e-01       5.278883e-01       5.755426e-15       2.450457e-01       6.308594e-01       1.348002e+00
        1462       6.191004e-01       1.158554e-02       3.195608e-01       3.524748e+00       2.471647e-01       1.477805e+00       2.153973e-01       5.930396e-01
        1463       5.805336e-01       1.303536e-02       3.086343e-01       3.795866e+00       2.103868e-01       1.517430e+00       2.229142e-01       5.528109e-01
        1464       6.141431e-01       9.954279e-03       3.215587e-01       3.941168e+00       2.324731e-01       1.505826e+00       2.184515e-01       5.667291e-01
        1465       5.140943e+00       6.241522e-02       2.850010e+00       5.130524e+00       3.814834e-01       1.857733e+00       6.265001e-01       8.483956e-01
        1466       5.141247e+00       6.272326e-02       2.850310e+00       5.159270e+00       3.821135e-01       1.859560e+00       6.264615e-01       8.495037e-01
        1467       8.989922e-01       1.135497e-08       4.970517e-01       2.447606e+00       1.974046e-05       7.159009e-01       3.905594e-01       7.921052e-01
        1468       5.139443e+00       6.285895e-02       2.849309e+00       5.139741e+00       3.824053e-01       1.858514e+00       6.265420e-01       8.500423e-01
        1469       8.140255e-01       2.298683e-08       4.651936e-01       2.449684e+00       2.265766e-05       7.293324e-01       4.493973e-01       6.581611e-01
        1470       4.110240e+00       6.809510e-02       2.318687e+00       6.203622e+00       4.354771e-01       1.949766e+00       8.883892e-01       1.167160e+00
        1471       4.155970e+00       6.396367e-02       2.345359e+00       6.196757e+00       4.387520e-01       1.955960e+00       8.868707e-01       1.160111e+00
        1472       8.672919e-01       1.278359e-08       4.467191e-01       1.424163e+00       4.200101e-04       5.618492e-01       1.093223e+00       9.997608e-01
        1473       4.162876e+00       6.858432e-02       2.348837e+00       6.181956e+00       4.436514e-01       1.958353e+00       8.844855e-01       1.170682e+00
        1474       8.530772e-01       1.057810e-08       4.386651e-01       1.098761e+00       4.167386e-04       5.214681e-01       1.100463e+00       1.050940e+00
        1475       1.317362e+01       3.484873e-02       7.374341e+00       2.379351e+01       1.810005e-01       4.217908e+00       9.795263e-01       1.306940e+00
        1476       1.317614e+01       3.250835e-02       7.380132e+00       2.374908e+01       1.826090e-01       4.212509e+00       9.796163e-01       1.308416e+00
        1477       1.124243e+00       4.320723e-08       5.413443e-01       3.759167e+00       2.678346e-08       1.002834e+00       3.351351e-01       1.564789e+00
        1478       1.006582e+00       6.544624e-08       4.867243e-01       3.206861e+00       3.401554e-08       9.679281e-01       2.998342e-01       1.558675e+00
        1479       1.314516e+01       3.425990e-02       7.360857e+00       2.375140e+01       1.868399e-01       4.210340e+00       9.762297e-01       1.311822e+00
        1480       1.870151e+01       1.499531e-05       1.033780e+01       1.573403e+00       1.024237e-04       1.182840e+00       7.067808e+00       2.305230e+00
        1481       1.594650e+01       5.535710e-08       7.544337e+00       8.882815e+00       6.757055e-14       4.706509e+00       5.113006e+00       1.785980e+00
        1482       1.769558e+01       2.744666e-07       8.106792e+00       1.012424e+01       1.351251e-13       5.512957e+00       5.667372e+00       1.771317e+00
        1483       1.856223e+01       2.038069e-06       1.030840e+01       1.626361e+00       2.980162e-05       1.220075e+00       7.068363e+00       2.292278e+00
        1484       1.852983e+01       6.481824e-07       1.028914e+01       1.602250e+00       3.063557e-05       1.188942e+00       7.063135e+00       2.285142e+00
        1485       5.663876e+00       1.908211e-08       2.671976e+00       4.478006e+00       6.336159e-05       2.051232e+00       1.877240e+00       1.150054e+00
        1486       2.025623e+01       3.922482e-02       1.160274e+01       1.208301e+00       1.982305e-01       4.985116e-01       5.514319e+00       7.881941e-01
        1487       6.053741e+00       1.795133e-08       2.855997e+00       3.721740e+00       8.070839e-05       1.978845e+00       1.627157e+00       1.284329e+00
        1488       2.025450e+01       3.875012e-02       1.160158e+01       1.242051e+00       1.967301e-01       4.984476e-01       5.514639e+00       7.892791e-01
        1489       2.026814e+01       4.021526e-02       1.161177e+01       1.254071e+00       1.997817e-01       4.976565e-01       5.512354e+00       7.826015e-01
        1490       1.136866e+00       6.585669e-02       6.634393e-01       1.548168e+00       2.006025e-04       7.616569e-01       7.462279e-02       7.449133e-01
        1491       1.185358e+00       6.521730e-02       6.891121e-01       1.345793e+00       2.659836e-04       7.490949e-01       6.784007e-02       8.163057e-01
        1492       9.773835e-01       6.482330e-08       5.642926e-01       7.120672e-01       8.700614e-15       6.572928e-01       4.657445e-01       1.021101e+00
        1493       1.263472e+00       4.585763e-08       7.294657e-01       3.038199e+00       1.854773e-14       2.804491e+00       5.956269e-01       8.366552e-01
        1494       1.229319e+00       8.916043e-02       7.098768e-01       1.314540e+00       5.690119e-04       7.784077e-01       7.279005e-02       8.013560e-01
        1495       2.162995e+00       1.269236e-08       1.219781e+00       1.639517e+00       1.734264e-01       7.069866e-01       2.286647e-02       7.395823e-01
        1496       6.638009e+00       2.048626e-02       3.771106e+00       3.354946e+00       7.389557e-02       2.285684e+00       4.717829e-01       7.119026e-01
        1497       2.239213e+00       7.483565e-09       1.271269e+00       1.820937e+00       1.229276e-01       7.605150e-01       4.385392e-02       7.542384e-01
        1498       6.638094e+00       2.047889e-02       3.771225e+00       3.338950e+00       7.582185e-02       2.285752e+00       4.717673e-01       7.118437e-01
        1499       6.637588e+00       2.072871e-02       3.771040e+00       3.357672e+00       7.491812e-02       2.287323e+00       4.717360e-01       7.119095e-01
        1500       6.213233e-01       3.234946e-08       2.487645e-01       2.344466e+00       2.679084e-14       1.111788e+00       3.137860e-01       4.581456e-01
        1501       4.233645e+00       1.153829e-02       2.428786e+00       7.745681e-01       1.968257e-01       4.070503e-01       6.365010e-01       1.442855e+00
        1502       1.673619e+00       4.057832e-08       7.546907e-01       2.717130e+00       3.546094e-15       1.028574e+00       4.170918e-01       8.149881e-01
        1503       4.236916e+00       1.150635e-02       2.430808e+00       7.760121e-01       1.966934e-01       4.069773e-01       6.363719e-01       1.444404e+00
        1504       4.231950e+00       1.150504e-02       2.427868e+00       7.762647e-01       1.999215e-01       4.066385e-01       6.366325e-01       1.443789e+00
        1505       3.251831e+00       4.449713e-08       1.731723e+00       2.671205e+00       1.011946e-14       1.335602e+00       1.014928e+01       1.826827e+00
        1506       2.153367e+01       1.240413e-03       1.109850e+01       6.630289e-03       2.253803e-03       4.496677e-03       1.417390e+01       2.249862e+00
        1507       2.148139e+01       1.788212e-01       1.109265e+01       1.108992e-02       1.447830e-03       6.176990e-03       1.416926e+01       2.249508e+00
        1508       2.153568e+01       7.047789e-04       1.110577e+01       2.197799e-02       5.399375e-03       1.653999e-02       1.417848e+01       2.244339e+00
        1509       2.148173e+01       1.785457e-01       1.109242e+01       1.125297e-02       2.901125e-03       5.771342e-03       1.416924e+01       2.249665e+00
        1510       2.148203e+01       1.774744e-01       1.109367e+01       1.039259e-02       2.737198e-03       5.311790e-03       1.416991e+01       2.249511e+00
        1511       7.452581e+00       4.035523e-08       3.646775e+00       2.832296e+00       4.824746e-14       1.416148e+00       9.746784e+00       1.840886e+00
        1512       1.343702e+01       8.166994e-02       5.236955e+00       1.824174e+00       6.073438e-01       9.121022e-01       8.308956e+00       1.809907e+00
        1513       1.279301e+01       1.297825e-04       6.739870e+00       1.696720e+00       1.695349e+00       1.696048e+00       9.960182e+00       1.951833e+00
        1514       2.153171e+01       6.608046e-04       1.109435e+01       1.108372e-03       5.817692e-04       8.341121e-04       1.417059e+01       2.250035e+00
        1515       1.980852e+01       4.826029e-01       1.104577e+01       7.506817e-01       2.726286e-01       5.112534e-01       1.414176e+01       2.221468e+00
        1516       1.940223e+01       6.382758e-01       1.108877e+01       1.740758e-02       9.054135e-03       1.343197e-02       1.417157e+01       2.248530e+00
        1517       1.939237e+01       6.342654e-01       1.109379e+01       2.463616e-03       1.905422e-03       2.154733e-03       1.417031e+01       2.250029e+00
        1518       1.703799e+01       4.610157e-04       6.072755e+00       1.513331e+00       5.040196e-01       7.566674e-01       8.908118e+00       1.777629e+00
        1519       1.219790e+01       1.305551e-03       6.859581e+00       2.557873e+00       2.557048e+00       2.557472e+00       1.165983e+01       1.615226e+00
        1520       1.471784e+01       3.372371e-02       7.845382e+00       1.658799e+01       3.041160e-01       4.042624e+00       2.439053e+00       9.018262e-01
        1521       1.471826e+01       3.594951e-02       7.845005e+00       1.658795e+01       3.040234e-01       4.043835e+00       2.439166e+00       9.020503e-01
        1522       1.398474e+00       4.234181e-08       7.887695e-01       5.810039e+00       3.793575e-15       1.969590e+00       1.419376e+00       1.000197e+00
        1523       1.471884e+01       3.629750e-02       7.845109e+00       1.658916e+01       3.066460e-01       4.044459e+00       2.439168e+00       9.018609e-01
        1524       1.643235e+00       7.787312e-08       8.206593e-01       5.606437e+00       1.482571e-14       2.215056e+00       1.396966e+00       8.930123e-01
        1525       3.735651e+00       4.088721e-02       2.099807e+00       2.147862e+00       2.416326e-01       8.785332e-01       7.071591e-01       1.124652e+00
        1526       3.817299e+00       4.335238e-02       2.151200e+00       2.054109e+00       2.907389e-01       8.371394e-01       7.108187e-01       1.158347e+00
        1527       1.019610e+00       6.040877e-08       5.886719e-01       5.549314e+00       4.989624e-14       2.338771e+00       4.081596e-01       9.037780e-01
        1528       8.879522e-01       4.759368e-08       5.126594e-01       5.330521e+00       8.633656e-15       2.335703e+00       3.969034e-01       8.842722e-01
        1529       3.813608e+00       3.920768e-02       2.137945e+00       2.120012e+00       3.232129e-01       9.027914e-01       7.004020e-01       1.115455e+00
        1530       1.396538e+01       2.584022e-02       7.729355e+00       1.000345e+00       8.081869e-02       5.451466e-01       3.942911e+00       1.826695e+00
        1531       4.047932e+00       4.534360e-07       1.620146e+00       5.392653e+00       1.725763e-14       3.081516e+00       5.625275e+00       1.710905e+00
        1532       1.452294e+01       4.004183e-01       7.719821e+00       1.356117e+01       1.217344e+00       5.305058e+00       3.355805e+00       1.493919e+00
        1533       2.098491e+00       2.378907e-01       9.825002e-01       6.474554e+00       8.510301e-01       2.532092e+00       3.756655e+00       1.227528e+00
        1534       7.805935e+00       7.363165e-07       3.366983e+00       1.621406e+01       3.731030e-14       9.265179e+00       5.281481e+00       1.535531e+00
        1535       1.475224e+01       4.214212e-01       7.878762e+00       1.359133e+01       1.129442e+00       5.279776e+00       3.304106e+00       1.517637e+00
        1536       2.102189e+00       2.339904e-01       9.598185e-01       6.189073e+00       6.173760e-01       2.405280e+00       3.773479e+00       1.248086e+00
        1537       1.394016e+01       1.069240e-02       7.713334e+00       8.663807e-01       1.137464e-01       5.155172e-01       3.946602e+00       1.827203e+00
        1538       1.394466e+01       2.041277e-02       7.717445e+00       8.204653e-01       7.983356e-02       4.990882e-01       3.946256e+00       1.827123e+00
        1539       3.267978e+00       1.711706e-07       1.343379e+00       2.230548e-13       5.617539e-14       1.411586e-13       4.849596e+00       2.148958e+00
        1540       4.525277e+00       2.688183e-07       2.612670e+00       3.042939e-14       1.310102e-14       2.198251e-14       4.538766e+00       3.113674e+00
        1541       1.555130e+01       1.892503e-01       8.086089e+00       1.347317e+01       1.565119e+00       5.405291e+00       3.224066e+00       1.520174e+00
        1542       2.128382e+00       1.409075e-01       1.014063e+00       5.860207e+00       6.141192e-01       2.395224e+00       3.783552e+00       1.275255e+00
        1543       5.284991e+00       1.982626e-07       2.955421e+00       5.752769e-14       1.591624e-14       3.954188e-14       4.446837e+00       2.318567e+00
        1544       4.769340e+00       8.560736e-07       2.753580e+00       1.577102e-13       4.271053e-14       1.010281e-13       4.807780e+00       2.611469e+00
        1545       4.445669e+00       6.920878e-02       2.455550e+00       5.128400e+00       5.515045e-01       1.959711e+00       4.944083e-01       9.599393e-01
        1546       4.459392e-01       3.484675e-02       2.214663e-01       2.492416e+00       1.703197e-01       6.565846e-01       3.298287e-01       1.317790e+00
        1547       5.363387e-01       3.838547e-02       2.741209e-01       2.381400e+00       1.875367e-01       7.243952e-01       3.133761e-01       1.155564e+00
        1548       4.453251e+00       6.896133e-02       2.457877e+00       5.077756e+00       5.695185e-01       1.966652e+00       4.938741e-01       9.402722e-01
        1549       4.452154e+00       6.721052e-02       2.461205e+00       5.143687e+00       5.684792e-01       1.956635e+00       4.932602e-01       9.481659e-01
        1550       5.722899e+01       2.620309e+00       2.143283e+01       6.336355e+01       8.053869e-02       4.057319e+01       1.572291e+01       7.990367e-01
        1551       5.706652e+01       2.640384e+00       2.138216e+01       6.346985e+01       8.496702e-02       4.037392e+01       1.566134e+01       8.015351e-01
        1552       7.724625e+00       4.901298e-07       3.025575e+00       1.609050e-01       1.371386e-02       1.302814e-01       4.225137e+00       1.742689e+00
        1553       5.665291e+01       2.756126e+00       2.130052e+01       6.361281e+01       8.637729e-02       4.078280e+01       1.576198e+01       8.006699e-01
        1554       6.035883e+00       3.476804e-07       2.381489e+00       3.597744e-01       1.930998e-03       2.880086e-01       3.867032e+00       1.659152e+00
        1555       1.403767e+01       5.249855e-06       7.389905e+00       4.837140e+00       1.248445e+00       3.706417e+00       3.641476e+00       1.786568e+00
        1556       1.408305e+01       1.073526e-05       7.452964e+00       4.660885e+00       1.669013e-02       3.086852e+00       3.633735e+00       1.793763e+00
        1557       6.173425e+00       8.204890e-08       2.701780e+00       5.479050e+00       2.152052e+00       3.506502e+00       3.945013e+00       1.669373e+00
        1558       1.410575e+01       1.649689e-05       7.459993e+00       4.662726e+00       3.005822e-03       3.081147e+00       3.633226e+00       1.793552e+00
        1559       4.313438e+00       1.570829e-07       1.684224e+00       7.445097e+00       1.738547e+00       4.290309e+00       5.247732e+00       1.564577e+00
        1560       2.225833e+00       2.103283e-08       1.190583e+00       4.919465e+00       6.081100e-02       1.110982e+00       3.043616e-01       1.058625e+00
        1561       1.626359e+00       1.484944e-08       8.580809e-01       3.881904e+00       5.258589e-02       9.969948e-01       2.339075e-01       8.833361e-01
        1562       3.892530e+00       1.644515e-02       2.243274e+00       4.431134e-01       6.171973e-02       2.690684e-01       7.350320e-01       1.388605e+00
        1563       3.882438e+00       1.660153e-02       2.237921e+00       4.428617e-01       6.549393e-02       2.689153e-01       7.352936e-01       1.381918e+00
        1564       3.897958e+00       1.643783e-02       2.246479e+00       4.430049e-01       6.521555e-02       2.689574e-01       7.348148e-01       1.384775e+00
        1565       3.521100e-01       1.469879e-01       2.188016e-01       1.416475e+01       5.775104e-01       1.605059e+00       4.195796e-01       6.772165e-01
        1566       1.908612e-01       9.681084e-09       9.464534e-02       1.508796e+00       6.566895e-16       2.889850e-01       4.407084e-01       1.369155e+00
        1567       1.819701e-01       1.106652e-08       9.057877e-02       1.247639e+00       2.372267e-15       3.047995e-01       4.280377e-01       1.250482e+00
        1568       4.151892e-01       1.132559e-01       2.315615e-01       1.219475e+01       5.447833e-01       1.452316e+00       4.196943e-01       6.950447e-01
        1569       4.453641e-01       1.048336e-01       2.526044e-01       1.166294e+01       4.887826e-01       1.373347e+00       4.208348e-01       7.355207e-01
        1570       1.541459e+01       2.769425e-01       8.840038e+00       8.123022e-01       6.524829e-03       4.261207e-01       1.947109e+00       1.471209e+00
        1571       1.220618e+00       1.196580e-06       7.016433e-01       6.187992e+00       8.405216e-15       2.919312e+00       1.454592e-01       7.061689e-01
        1572       1.189649e+00       2.325041e-06       6.826425e-01       6.005788e+00       3.282292e-15       2.428128e+00       2.357345e-01       7.400760e-01
        1573       1.541666e+01       2.770202e-01       8.840904e+00       8.027884e-01       6.034309e-03       4.248276e-01       1.947243e+00       1.469587e+00
        1574       1.541797e+01       2.771364e-01       8.841394e+00       8.215017e-01       6.786666e-03       4.271590e-01       1.947361e+00       1.467158e+00
        1575       6.541330e+00       1.801797e-02       3.724200e+00       3.614928e+00       1.241042e-01       2.251854e+00       4.669344e-01       7.045343e-01
        1576       6.541334e+00       1.820085e-02       3.724282e+00       3.612914e+00       1.202179e-01       2.251876e+00       4.669986e-01       7.046316e-01
        1577       9.530937e-01       9.403313e-03       5.329614e-01       3.907938e+00       2.100700e-01       7.156230e-01       4.041406e-02       5.909743e-01
        1578       6.602129e+00       5.436475e-03       3.744030e+00       3.327964e+00       1.670073e-01       2.134571e+00       4.701026e-01       7.065857e-01
        1579       9.003429e-01       8.308673e-03       5.006752e-01       4.064861e+00       2.123793e-01       6.346661e-01       3.471668e-02       6.238315e-01
        1580       6.603446e+00       5.497268e-03       3.743570e+00       3.346336e+00       1.754983e-01       2.134997e+00       4.700706e-01       7.068073e-01
        1581       6.541509e+00       1.803819e-02       3.724303e+00       3.611411e+00       1.171234e-01       2.252795e+00       4.669717e-01       7.046623e-01
        1582       6.985488e-01       1.136038e-08       4.033074e-01       3.729006e-01       3.275862e-15       2.581814e-01       2.534572e-02       1.496752e+00
        1583       6.604502e+00       5.697227e-03       3.743424e+00       3.342472e+00       1.765180e-01       2.132035e+00       4.700328e-01       7.064785e-01
        1584       2.920923e-01       8.626021e-09       1.686395e-01       2.526275e-01       3.007523e-15       1.622028e-01       1.770791e-02       1.527527e+00
        1585       9.982963e-01       8.070679e-02       5.755403e-01       6.495598e+00       1.388975e-01       2.072799e+00       4.052292e-01       7.005042e-01
        1586       2.201642e+01       1.305454e-02       1.255250e+01       1.537962e+00       2.750537e-01       6.293849e-01       2.706024e+00       1.225185e+00
        1587       2.198579e+01       2.296301e-02       1.252853e+01       1.215489e+00       2.734311e-01       6.033887e-01       2.703691e+00       1.203673e+00
        1588       2.200314e+01       1.924992e-02       1.255493e+01       1.843491e+00       2.493300e-01       6.758279e-01       2.674600e+00       1.240571e+00
        1589       1.061701e+00       8.608792e-02       6.108656e-01       6.234051e+00       1.350851e-01       1.639957e+00       5.498462e-01       9.486138e-01
        1590       6.959867e-01       5.261354e-09       2.409661e-01       2.485244e+00       5.451328e-16       7.352230e-01       4.532651e-01       6.951455e-01
        1591       1.499848e+00       8.723264e-02       8.364925e-01       4.358508e+00       2.844526e-01       9.498958e-01       3.469782e-01       8.117192e-01
        1592       7.908059e-01       4.723131e-09       2.751601e-01       2.417076e+00       4.761033e-15       7.991770e-01       4.474265e-01       6.915334e-01
        1593       1.594039e+00       9.943099e-02       9.147547e-01       5.856315e+00       3.618023e-01       1.100463e+00       3.283790e-01       7.858509e-01
        1594       1.388691e+00       9.936289e-02       8.012222e-01       5.079307e+00       3.297902e-01       1.078407e+00       3.189419e-01       7.846016e-01
        1595       1.833525e+01       6.006630e-02       1.055456e+01       5.147574e-01       1.985865e-02       2.531174e-01       1.386616e+01       2.137883e+00
        1596       1.833821e+01       5.652509e-02       1.055539e+01       5.277813e-01       6.597510e-03       2.690992e-01       1.386660e+01       2.142454e+00
        1597       3.832612e+00       1.896205e-02       2.183412e+00       4.489949e-01       7.170865e-02       2.326097e-01       1.027108e+01       2.190875e+00
        1598       1.124260e+01       8.531236e-03       6.487415e+00       5.548699e+00       1.101271e-01       4.643149e+00       1.032829e+01       1.441555e+00
        1599       1.426696e+01       1.325844e-05       7.998379e+00       7.636851e+00       1.279613e-01       4.858783e+00       1.237908e+01       1.607422e+00
        1600       3.715151e+00       5.919636e-08       2.028707e+00       1.291176e+00       4.202419e-04       1.103453e+00       1.039093e+01       1.880785e+00
        1601       5.305108e+00       1.215244e-07       3.043778e+00       6.868184e+00       1.078925e-06       5.302817e+00       9.211704e+00       1.723441e+00
        1602       7.074795e+00       1.195853e-07       3.922403e+00       1.073989e+00       5.230131e-03       9.064013e-01       1.081527e+01       1.866891e+00
